entry_id	source	part_of_speech	level	ukrainian	status	manual_emergency_first_pass_run_id	manual_emergency_second_pass_run_id	source_check	qa_reason
ox5000-5dba045c182acbd5d5f1	wander	verb	B2	блука́ти	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5740; definition_path=/us/definition/english/wander_1; stable_id=PASS; exact_definition='to walk slowly around or to a place, often without any particular sense of purpose or direction'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to walk slowly around or to a place, often without any particular sense of purpose or direction'; candidate='блука́ти'; reverse='Wander'; lexical=1.000; candidate_definition_similarity=0.213; reverse_definition_similarity=0.565; semantic=0.565; POS/language checks PASS.
ox5000-f2c98b2052900e93144b	warfare	noun	C1	воюва́ння	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5745; definition_path=/us/definition/english/warfare; stable_id=PASS; exact_definition='the activity of fighting a war, especially using particular weapons or methods'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the activity of fighting a war, especially using particular weapons or methods'; candidate='воюва́ння'; reverse='Worried'; lexical=0.571; candidate_definition_similarity=0.730; reverse_definition_similarity=0.120; semantic=0.730; POS/language checks PASS.
ox5000-a83fb8d4dafe378c4bf7	warming	noun	B2	Потепління (нуун): процес створення чогось, або перетворення, тепла або теплішого	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5748; definition_path=/us/definition/english/warming_1; stable_id=PASS; exact_definition='the process of making something, or of becoming, warm or warmer'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the process of making something, or of becoming, warm or warmer'; candidate='Потепління (нуун): процес створення чогось, або перетворення, тепла або теплішого'; reverse='Warming up: the process of creating something, or transformation, is either warmer'; lexical=1.000; candidate_definition_similarity=0.830; reverse_definition_similarity=0.801; semantic=0.830; POS/language checks PASS.
ox5000-bfe64fa77c8faf43888f	warrant	noun	C1	ордер	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5751; definition_path=/us/definition/english/warrant_1; stable_id=PASS; exact_definition='a legal document that is signed by a judge and gives the police authority to do something'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a legal document that is signed by a judge and gives the police authority to do something'; candidate='ордер'; reverse='warrant'; lexical=1.000; candidate_definition_similarity=0.244; reverse_definition_similarity=0.540; semantic=0.540; POS/language checks PASS.
ox5000-ad79a2d51bcb5fc3e45b	warrior	noun	C1	воїн (нун): (особливо в минулому) особа, яка воює в битві або війні	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5753; definition_path=/us/definition/english/warrior; stable_id=PASS; exact_definition='(especially in the past) a person who fights in a battle or war'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='(especially in the past) a person who fights in a battle or war'; candidate='воїн (нун): (особливо в минулому) особа, яка воює в битві або війні'; reverse='warrior (nun): (especially in the past) a person who fights in battle or war'; lexical=1.000; candidate_definition_similarity=0.815; reverse_definition_similarity=0.774; semantic=0.815; POS/language checks PASS.
ox5000-e6998e43c663c8bd9cc2	weaken	verb	C1	послабля́ти	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5770; definition_path=/us/definition/english/weaken; stable_id=PASS; exact_definition='to make somebody/something less strong or powerful; to become less strong or powerful'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to make somebody/something less strong or powerful; to become less strong or powerful'; candidate='послабля́ти'; reverse='weakenings'; lexical=1.000; candidate_definition_similarity=0.417; reverse_definition_similarity=0.331; semantic=0.417; POS/language checks PASS.
ox5000-82d9b319c21a0b7d136e	weed	noun	C1	бур'ян (нун): дика рослина, яка росте там, де її не потрібно, особливо серед сільськогосподарських культур чи садових рослин.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5782; definition_path=/us/definition/english/weed_1; stable_id=PASS; exact_definition='a wild plant growing where it is not wanted, especially among crops or garden plants'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a wild plant growing where it is not wanted, especially among crops or garden plants'; candidate=""бур'ян (нун): дика рослина, яка росте там, де її не потрібно, особливо серед сільськогосподарських культур чи садових рослин.""; reverse='weeds: a wild plant that grows where it is not needed, especially among crops or garden plants.'; lexical=1.000; candidate_definition_similarity=0.839; reverse_definition_similarity=0.809; semantic=0.839; POS/language checks PASS."
ox5000-42395c79a4205a07c136	weekly	adjective	B2	тижневий (підприємець): відбувається, виконується або видається раз на тиждень або щотижня	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5785; definition_path=/us/definition/english/weekly_1; stable_id=PASS; exact_definition='happening, done or published once a week or every week'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='happening, done or published once a week or every week'; candidate='тижневий (підприємець): відбувається, виконується або видається раз на тиждень або щотижня'; reverse='Weekly (entrepreneur): Either once a week is performed or weekly'; lexical=1.000; candidate_definition_similarity=0.836; reverse_definition_similarity=0.727; semantic=0.836; POS/language checks PASS.
ox5000-c260921c2eae534f69c9	weird	adjective	B2	дивакуватий	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5788; definition_path=/us/definition/english/weird_1; stable_id=PASS; exact_definition='very strange or unusual and difficult to explain'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='very strange or unusual and difficult to explain'; candidate='дивакуватий'; reverse=""He's weird.""; lexical=1.000; candidate_definition_similarity=0.773; reverse_definition_similarity=0.492; semantic=0.773; POS/language checks PASS."
ox5000-7ac66d34ed6d2d18ab7a	well	noun	C1	добре (нун): глибока яма на землі, з якої люди отримують воду. Сторони колодязів зазвичай вкриті цеглою або каменем і, як правило, є обкладинка або маленька стінка у верхній частині криниці.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5797; definition_path=/us/definition/english/well_4; stable_id=PASS; exact_definition='a deep hole in the ground from which people obtain water. The sides of wells are usually covered with brick or stone and there is usually a cover or a small wall at the top of the well .'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a deep hole in the ground from which people obtain water. The sides of wells are usually covered with brick or stone and there is usually a cover or a small wall at the top of the well .'; candidate='добре (нун): глибока яма на землі, з якої люди отримують воду. Сторони колодязів зазвичай вкриті цеглою або каменем і, як правило, є обкладинка або маленька стінка у верхній частині криниці.'; reverse=""Okay, well, the deep hole on the ground that people get water from, the side of the well is usually covered with brick or stone, and usually there's a cover or little wall at the top of the well.""; lexical=1.000; candidate_definition_similarity=0.864; reverse_definition_similarity=0.938; semantic=0.938; POS/language checks PASS."
ox5000-1cd1f0e83f936b72f299	well-being	noun	C1	Добробут (немає): загальне здоров'я і щастя	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5798; definition_path=/us/definition/english/well-being; stable_id=PASS; exact_definition='general health and happiness'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='general health and happiness'; candidate=""Добробут (немає): загальне здоров'я і щастя""; reverse='Well - being (no): General health and happiness'; lexical=1.000; candidate_definition_similarity=0.930; reverse_definition_similarity=0.884; semantic=0.930; POS/language checks PASS."
ox5000-aaa881c3f408681d7e11	whatsoever	adverb	C1	Що б там не було	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=5809; definition_path=/us/definition/english/whatsoever; stable_id=PASS; exact_definition='not at all; not of any kind'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='not at all; not of any kind'; candidate='Що б там не було'; reverse='Whatever it is.'; lexical=0.667; candidate_definition_similarity=0.641; reverse_definition_similarity=0.313; semantic=0.641; POS/language checks PASS.
